id,experiences_offered,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
27362882,none,2784871,Sandra,2012-06-30,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Kensington-Cedar Cottage,2,2,t,t,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5N 3W1,Vancouver,"Vancouver, Canada",CA,Canada,49.25082698,-123.0717129,t,Apartment,Private room,2,1,2,1,Real Bed,,55.00,,,0.00,15.00,2,$30.00 ,2,1125,2,2,1125,1125,2,1125,4 weeks ago,t,0,0,0,0,2019-02-06,0,0,,,,,,,,,,t,18-599242,f,f,moderate,f,f,1,0,1,0,
27367564,none,206242516,Ken,2018-07-30,CA,N/A,N/A,N/A,f,West End,1,1,t,f,"Vancouver, BC, Canada",West End,West End,,Vancouver,BC,V6G 2E3,Vancouver,"Vancouver, Canada",CA,Canada,49.28637385,-123.1351281,t,Townhouse,Entire home/apt,5,2,2,3,Real Bed,,129.00,,,1500.00,300.00,4,$30.00 ,30,120,30,30,120,120,30,120,2 weeks ago,t,0,24,54,328,2019-02-06,1,1,2019-01-27,2019-01-27,100,10,10,10,10,10,10,t,,t,f,strict_14_with_grace_period,f,f,1,1,0,0,1
27370276,none,483944,Michael,2011-04-04,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Commercial Drive,3,3,t,f,"Vancouver, BC, Canada",Commercial Drive,Grandview-Woodland,,Vancouver,BC,V5N 1H7,Vancouver,"Vancouver, Canada",CA,Canada,49.26718513,-123.0620761,t,House,Entire home/apt,10,2.5,4,5,Real Bed,,138.00,,,500.00,150.00,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,4 months ago,t,0,0,0,0,2019-02-06,1,1,2018-09-02,2018-09-02,100,8,10,10,10,8,8,t,19-162485,t,f,strict_14_with_grace_period,f,f,2,2,0,0,0.19
27377931,none,206334970,Leonard,2018-07-31,"Vancouver, British Columbia, Canada",within a day,75%,N/A,t,Downtown Eastside,2,2,t,f,"Vancouver, BC, Canada",Downtown Eastside,Downtown Eastside,,Vancouver,BC,V6A 1R9,Vancouver,"Vancouver, Canada",CA,Canada,49.28207528,-123.0794541,t,Condominium,Entire home/apt,3,1,1,1,Real Bed,,140.00,,,150.00,70.00,2,$20.00 ,1,30,1,1,30,30,1,30,today,t,12,40,67,342,2019-02-06,28,28,2018-08-12,2019-02-01,96,10,10,10,10,9,10,t,19-162478,f,f,flexible,f,f,1,1,0,0,4.69
27391721,none,2617890,L.,2012-06-12,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,Arbutus Ridge,4,4,t,t,"Vancouver, BC, Canada",Yaletown,Downtown,,Vancouver,BC,V6B 3G2,Vancouver,"Vancouver, Canada",CA,Canada,49.27562848,-123.1221278,t,Loft,Entire home/apt,2,1,0,1,Real Bed,,500.00,,,,,1,$0.00 ,4,1125,4,4,1125,1125,4,1125,2 months ago,t,0,0,0,0,2019-02-06,0,0,,,,,,,,,,t,18-614001,f,f,moderate,f,f,3,3,0,0,
27393918,none,206446449,Jane,2018-07-31,CA,within an hour,100%,N/A,f,Downtown Vancouver,1,1,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6B 6L6,Vancouver,"Vancouver, Canada",CA,Canada,49.27847856,-123.1208057,t,Loft,Entire home/apt,4,1,0,2,Real Bed,,196.00,,,0.00,75.00,1,$0.00 ,3,1125,3,4,1125,1125,3.1,1125,5 days ago,t,30,54,54,54,2019-02-06,18,18,2018-08-06,2019-01-03,98,10,10,9,10,10,9,t,19-162590,t,f,moderate,f,f,1,1,0,0,2.92
27395451,none,206458271,Dong,2018-07-31,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Renfrew-Collingwood,3,3,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5R 3H7,Vancouver,"Vancouver, Canada",CA,Canada,49.24381923,-123.0537992,t,House,Entire home/apt,16,4,6,8,Real Bed,,699.00,,,500.00,175.00,12,$30.00 ,1,1125,1,1,1125,1125,1,1125,today,t,26,56,80,324,2019-02-06,15,15,2018-08-18,2019-01-27,100,10,9,10,10,10,10,t,19-162766,t,f,strict_14_with_grace_period,f,f,3,3,0,0,2.6
27398414,none,4042017,Balfour,2012-11-02,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Shaughnessy,6,6,t,f,"Vancouver, BC, Canada",Shaughnessy,Shaughnessy,,Vancouver,BC,V6H 1X1,Vancouver,"Vancouver, Canada",CA,Canada,49.25221351,-123.1290806,t,House,Private room,4,1,1,2,Real Bed,,100.00,,,150.00,0.00,2,$10.00 ,3,30,3,3,30,30,3,30,5 weeks ago,t,0,0,0,0,2019-02-06,4,4,2018-08-06,2018-09-23,85,9,8,10,10,9,9,t,Exempt,f,f,flexible,f,t,5,0,5,0,0.65
27399165,none,206486918,David,2018-07-31,CA,within a day,87%,N/A,t,Downtown Eastside,2,2,t,f,"Vancouver, BC, Canada",Downtown Eastside,Strathcona,,Vancouver,BC,V6A 1R9,Vancouver,"Vancouver, Canada",CA,Canada,49.28297443,-123.0832092,t,Condominium,Entire home/apt,3,1,1,1,Real Bed,,157.00,,,150.00,70.00,2,$20.00 ,1,1125,1,1,1125,1125,1,1125,2 weeks ago,t,8,38,60,308,2019-02-06,37,37,2018-08-16,2019-01-26,96,10,10,10,10,8,10,t,19-162477,f,f,flexible,f,f,1,1,0,0,6.34
27399318,none,155141803,Ali,2017-10-18,"Calgary, Alberta, Canada",N/A,N/A,N/A,t,,2,2,t,f,"Vancouver, BC, Canada",West End,West End,,Vancouver,BC,V6E 2B1,Vancouver,"Vancouver, Canada",CA,Canada,49.28831292,-123.1273421,t,Condominium,Private room,4,1,1,3,Real Bed,,140.00,,,500.00,60.00,2,$50.00 ,2,20,2,2,20,20,2,20,5 weeks ago,t,0,0,0,0,2019-02-06,19,19,2018-08-10,2018-11-25,100,10,10,10,10,10,10,t,19-162577,t,f,moderate,f,f,2,1,1,0,3.15
27400342,none,206494308,Ling,2018-07-31,CA,a few days or more,0%,N/A,f,,2,2,t,f,"Vancouver, BC, Canada",Arbutus Ridge,Arbutus Ridge,,Vancouver,BC,V6L 1R1,Vancouver,"Vancouver, Canada",CA,Canada,49.25104775,-123.1671405,f,House,Private room,4,2.5,2,1,Real Bed,,298.00,,,,,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,6 months ago,t,30,60,89,89,2019-02-06,0,0,,,,,,,,,,t,18-597077,t,f,flexible,f,f,2,0,2,0,
27405857,none,11851365,Andrew,2014-02-01,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,Arbutus Ridge,5,5,t,t,"Vancouver, BC, Canada",Arbutus Ridge,Arbutus Ridge,,Vancouver,BC,V6M 4L6,Vancouver,"Vancouver, Canada",CA,Canada,49.23875544,-123.1588583,t,House,Private room,2,1,1,1,Real Bed,,70.00,,,0.00,40.00,1,$25.00 ,2,1125,2,2,1125,1125,2,1125,4 months ago,t,0,0,0,0,2019-02-06,4,4,2018-08-07,2018-08-27,100,10,10,10,10,10,10,t,Exempt,f,f,strict_14_with_grace_period,f,f,4,0,4,0,0.65
27408412,none,7281178,Jodi,2013-07-04,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Mount Pleasant,2,2,t,f,"Vancouver, BC, Canada",Dunbar-Southlands,Dunbar Southlands,,Vancouver,BC,V6N 2J8,Vancouver,"Vancouver, Canada",CA,Canada,49.2416039,-123.1725891,t,Guest suite,Private room,2,1,1,1,Real Bed,,150.00,,,2500.00,100.00,1,$0.00 ,2,7,2,2,7,7,2,7,6 months ago,t,29,59,89,364,2019-02-06,0,0,,,,,,,,,,t,18599678,t,f,strict_14_with_grace_period,f,f,2,1,1,0,
27409026,none,184708552,Melody,2018-04-16,CA,within an hour,100%,N/A,f,Renfrew-Collingwood,3,3,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5R 5P2,Vancouver,"Vancouver, Canada",CA,Canada,49.24363887,-123.0318363,t,House,Entire home/apt,5,1.5,2,3,Real Bed,,140.00,,,0.00,50.00,4,$25.00 ,1,29,1,1,29,29,1,29,today,t,29,56,86,191,2019-02-06,20,20,2018-08-03,2019-01-03,89,9,8,9,10,9,9,t,18-599682,t,f,moderate,f,f,3,2,1,0,3.19
27409496,none,191104196,Nikola,2018-05-23,CA,within an hour,100%,N/A,f,Riley Park,16,16,t,f,"Vancouver, BC, Canada",Riley Park,Riley Park,,Vancouver,BC,V5Y 2L1,Vancouver,"Vancouver, Canada",CA,Canada,49.24603981,-123.1125751,t,House,Private room,4,2.5,1,2,Real Bed,,70.00,,,0.00,60.00,1,$20.00 ,1,1125,1,1,1125,1125,1,1125,yesterday,t,4,11,39,39,2019-02-06,27,27,2018-08-03,2019-01-29,95,10,9,10,10,10,9,t,18-593734,t,f,flexible,f,f,11,0,11,0,4.31
27409742,none,141025179,Rita,2017-07-17,CA,within an hour,100%,N/A,t,Downtown Vancouver,1,1,t,t,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6Z 1L4,Vancouver,"Vancouver, Canada",CA,Canada,49.27756692,-123.1250882,t,Condominium,Entire home/apt,16,1,3,7,Real Bed,,169.00,,,849.00,169.00,3,$49.00 ,1,1125,1,1,1125,1125,1,1125,today,t,9,22,34,304,2019-02-06,23,23,2018-09-29,2019-02-03,99,10,10,10,10,9,10,t,19-162568,t,f,strict_14_with_grace_period,f,f,1,1,0,0,5.27
27419396,none,202618978,Ronaldo,2018-07-15,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Renfrew-Collingwood,4,4,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5M 2X9,Vancouver,"Vancouver, Canada",CA,Canada,49.24953842,-123.047352,t,House,Private room,1,1,1,1,Real Bed,,39.00,,,,,1,$15.00 ,1,30,1,1,30,30,1,30,a week ago,t,14,44,63,285,2019-02-06,37,37,2018-08-24,2019-02-04,95,10,10,9,9,9,10,t,18-600178,t,f,strict_14_with_grace_period,f,f,4,0,4,0,6.65
27430167,none,163721599,Daniel,2017-12-22,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,,1,1,t,f,"Vancouver, BC, Canada",Grandview-Woodland,Grandview-Woodland,,Vancouver,BC,V5L 4L7,Vancouver,"Vancouver, Canada",CA,Canada,49.28142073,-123.0621798,t,House,Entire home/apt,5,2.5,2,5,Real Bed,,224.00,,,130.00,60.00,1,$0.00 ,2,8,2,2,8,8,2,8,5 months ago,t,0,0,0,163,2019-02-06,2,2,2018-08-29,2018-09-02,100,10,10,10,10,9,10,t,18600072,f,f,flexible,f,f,1,1,0,0,0.37
27432322,none,142234288,Oriana,2017-07-24,CA,N/A,N/A,N/A,f,Downtown Vancouver,1,1,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6Z 3B2,Vancouver,"Vancouver, Canada",CA,Canada,49.27699249,-123.1265243,t,Apartment,Private room,1,1,1,1,Real Bed,,80.00,,,130.00,25.00,1,$38.00 ,2,31,2,2,31,31,2,31,3 weeks ago,t,4,32,56,200,2019-02-06,29,29,2018-08-02,2019-02-01,96,10,9,10,10,10,10,t,18-600108,t,f,strict_14_with_grace_period,f,f,1,0,1,0,4.6
27436143,none,62715816,Di,2016-03-13,"Richmond, British Columbia, Canada",N/A,N/A,N/A,f,Arbutus Ridge,4,4,t,f,"Vancouver, BC, Canada",Arbutus Ridge,Arbutus Ridge,,Vancouver,BC,V6N 3C2,Vancouver,"Vancouver, Canada",CA,Canada,49.23603472,-123.1626551,t,House,Entire home/apt,11,2,4,4,Real Bed,,300.00,,,1200.00,168.00,8,$30.00 ,2,14,2,2,14,14,2,14,2 months ago,t,0,0,0,0,2019-02-06,3,3,2018-09-16,2018-12-04,100,10,10,10,10,10,9,t,18-587590,f,f,strict_14_with_grace_period,f,f,4,1,3,0,0.63
27439738,none,206792887,Carson,2018-08-02,CA,within an hour,100%,N/A,f,,1,1,t,f,"Vancouver, BC, Canada",Fraserview,Victoria-Fraserview,,Vancouver,BC,V5P 2C3,Vancouver,"Vancouver, Canada",CA,Canada,49.21796426,-123.0699711,f,Guest suite,Entire home/apt,3,1,1,2,Real Bed,,75.00,,,250.00,76.00,2,$15.00 ,2,1125,2,2,1125,1125,2,1125,a week ago,t,10,25,55,137,2019-02-06,2,2,2019-01-20,2019-01-29,90,10,10,10,10,8,10,t,19-162683,t,f,strict_14_with_grace_period,f,f,1,1,0,0,2
27442908,none,43948709,Yolanda,2015-09-11,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Burnaby,17,17,t,f,"Vancouver, BC, Canada",Oakridge,Oakridge,,Vancouver,BC,V6P 3K4,Vancouver,"Vancouver, Canada",CA,Canada,49.22234788,-123.1167845,f,Guest suite,Entire home/apt,5,1,2,2,Real Bed,,91.00,,,300.00,40.00,2,$20.00 ,2,1125,2,2,1125,1125,2,1125,today,t,0,0,4,131,2019-02-06,34,34,2018-08-08,2018-12-31,89,9,10,10,10,10,9,t,18601258,t,f,moderate,f,f,4,1,3,0,5.57
27453849,none,69564389,David,2016-04-29,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,West End,1,1,t,t,"Vancouver, BC, Canada",West End,West End,,Vancouver,BC,V6E 1A6,Vancouver,"Vancouver, Canada",CA,Canada,49.28757895,-123.1277515,t,Condominium,Entire home/apt,4,2,2,2,Real Bed,,251.00,,,300.00,95.00,2,$15.00 ,2,30,2,2,30,30,2,30,5 days ago,t,12,26,38,43,2019-02-06,19,19,2018-09-10,2019-01-31,99,10,9,10,10,10,10,t,19-162357,t,f,strict_14_with_grace_period,f,f,1,1,0,0,3.8
27459578,none,156027008,Emily,2017-10-24,CN,N/A,N/A,N/A,f,Downtown Vancouver,1,1,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6C 0A6,Vancouver,"Vancouver, Canada",CA,Canada,49.28565959,-123.1154977,t,Apartment,Entire home/apt,1,1,1,1,Real Bed,,245.00,,,,,1,$0.00 ,30,1125,30,30,1125,1125,30,1125,6 months ago,t,1,1,1,160,2019-02-06,1,1,2018-10-31,2018-10-31,100,10,10,10,10,10,10,t,,f,f,flexible,f,f,1,1,0,0,0.3
27459954,none,156698374,Marco,2017-10-29,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Chinatown,3,3,t,f,"Vancouver, BC, Canada",Downtown Eastside,Downtown Eastside,,Vancouver,BC,V6A 4A3,Vancouver,"Vancouver, Canada",CA,Canada,49.27988124,-123.0813268,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,150.00,,,1500.00,150.00,1,$50.00 ,30,100,30,30,100,100,30,100,3 months ago,t,30,60,90,179,2019-02-06,0,0,,,,,,,,,,t,,f,f,moderate,f,f,3,3,0,0,
27465451,none,206976330,Gloria,2018-08-02,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Dunbar-Southlands,3,3,t,f,"Vancouver, BC, Canada",Dunbar-Southlands,Dunbar Southlands,,Vancouver,BC,V6S 1G1,Vancouver,"Vancouver, Canada",CA,Canada,49.25419807,-123.188272,t,House,Entire home/apt,12,3.5,5,6,Real Bed,,650.00,,,300.00,160.00,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,2 days ago,t,19,47,75,175,2019-02-06,20,20,2018-08-05,2019-01-27,86,9,9,10,10,10,9,t,18-570872,t,f,moderate,f,f,3,3,0,0,3.23
27466556,none,53838781,Liyna,2016-01-08,"British Columbia, Canada",N/A,N/A,N/A,f,,5,5,t,t,"Vancouver, BC, Canada",West End,West End,,Vancouver,BC,V6G 1Y3,Vancouver,"Vancouver, Canada",CA,Canada,49.28215136,-123.1384298,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,,199.00,,,1500.00,120.00,2,$25.00 ,7,1125,7,7,1125,1125,7,1125,yesterday,t,22,22,22,22,2019-02-06,1,1,2018-08-13,2018-08-13,100,10,10,10,10,10,10,t,7952,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.17
27466923,none,95217850,Mauricio,2016-09-15,"Vancouver, British Columbia, Canada",within a few hours,100%,N/A,f,Downtown Vancouver,12,12,t,f,"Vancouver, BC, Canada",Yaletown,Downtown,,Vancouver,BC,V6Z 2W9,Vancouver,"Vancouver, Canada",CA,Canada,49.27247461,-123.120776,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,,6500.00,,,3250.00,180.00,1,$0.00 ,30,1125,30,30,1125,1125,30,1125,5 days ago,t,0,0,0,153,2019-02-06,0,0,,,,,,,,,,t,,f,f,flexible,f,f,12,12,0,0,
27470127,none,188438997,Wendy,2018-05-08,CA,N/A,N/A,N/A,f,Dunbar-Southlands,3,3,t,f,"Vancouver, BC, Canada",Dunbar-Southlands,Dunbar Southlands,,Vancouver,BC,V6N 3Z3,Vancouver,"Vancouver, Canada",CA,Canada,49.23024369,-123.185085,f,Villa,Private room,2,1,1,1,Real Bed,,100.00,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,4 months ago,t,30,60,90,365,2019-02-06,1,1,2018-09-30,2018-09-30,100,10,10,10,10,10,10,t,18-600779,t,f,flexible,f,f,3,0,3,0,0.23
27471057,none,66507029,Marco,2016-04-09,"Vancouver, British Columbia, Canada",within an hour,99%,N/A,f,Fraserview,26,26,t,f,"Vancouver, BC, Canada",Fraserview,Sunset,,Vancouver,BC,V5W 3P5,Vancouver,"Vancouver, Canada",CA,Canada,49.2321967,-123.0800687,t,House,Entire home/apt,2,1,0,1,Real Bed,,70.00,,,0.00,30.00,1,$10.00 ,1,1125,1,1,1125,1125,1,1125,a week ago,t,3,6,12,148,2019-02-06,29,29,2018-08-04,2019-01-13,90,9,10,10,10,9,9,t,19-162088,t,f,strict_14_with_grace_period,f,f,25,8,17,0,4.65
27471793,none,207034555,Aaron,2018-08-03,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Renfrew-Collingwood,1,1,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5R 1W5,Vancouver,"Vancouver, Canada",CA,Canada,49.24466662,-123.0361059,t,House,Entire home/apt,7,1,3,6,Real Bed,,110.00,,,440.00,80.00,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,today,t,9,39,65,161,2019-02-06,35,35,2018-08-09,2019-01-27,92,10,10,10,10,9,9,t,19-162680,t,f,strict_14_with_grace_period,f,f,1,1,0,0,5.77
27472200,none,31913507,Katelin,2015-04-25,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,Mount Pleasant,3,3,t,t,"Vancouver, BC, Canada",Mount Pleasant,Mount Pleasant,,Vancouver,BC,V5T 2J8,Vancouver,"Vancouver, Canada",CA,Canada,49.25879082,-123.0800121,t,House,Private room,4,1,2,2,Real Bed,,224.00,,,200.00,30.00,2,$10.00 ,1,28,1,3,28,28,1.8,28,2 days ago,t,13,42,72,340,2019-02-06,2,2,2018-11-11,2018-12-29,100,10,10,10,10,10,10,t,18-585686,f,f,moderate,f,f,3,0,3,0,0.68
27487274,none,187350566,Xuehua,2018-05-01,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Grandview-Woodland,7,7,t,f,"Vancouver, BC, Canada",Hastings-Sunrise,Hastings-Sunrise,,Vancouver,BC,V5K 3W4,Vancouver,"Vancouver, Canada",CA,Canada,49.27029872,-123.054746,f,Villa,Private room,4,1,2,2,Real Bed,,88.00,,,,50.00,1,$20.00 ,1,1125,1,1,1125,1125,1,1125,3 weeks ago,t,24,54,84,142,2019-02-06,1,1,2018-09-04,2018-09-04,100,10,10,10,10,10,10,t,License�__ # 18-556719,t,f,moderate,f,f,7,1,6,0,0.19
27487398,none,44393130,Demi,2015-09-17,Canada,N/A,N/A,N/A,f,Renfrew-Collingwood,9,9,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5R 4B2,Vancouver,"Vancouver, Canada",CA,Canada,49.23600068,-123.0385917,t,House,Entire home/apt,8,2,3,4,Real Bed,,230.00,,,,90.00,6,$30.00 ,2,1125,2,2,1125,1125,2,1125,5 weeks ago,t,19,49,78,78,2019-02-06,17,17,2018-09-03,2019-01-01,94,10,9,10,10,10,9,t,18-581913,f,f,strict_14_with_grace_period,f,f,9,3,6,0,3.25
27491839,none,39261709,Mae,2015-07-22,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Kensington-Cedar Cottage,5,5,t,t,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5W 3J6,Vancouver,"Vancouver, Canada",CA,Canada,49.23893622,-123.0838085,t,House,Entire home/apt,14,1,4,5,Real Bed,,279.00,,,500.00,200.00,10,$50.00 ,1,1125,1,1,1125,1125,1,1125,3 months ago,t,0,0,0,35,2019-02-06,3,3,2018-08-04,2018-08-18,90,9,10,10,10,8,9,t,19-162656,f,f,flexible,f,f,5,1,4,0,0.48
27491867,none,4805934,Larissa & Dave,2013-01-22,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Kensington-Cedar Cottage,2,2,t,f,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5V 4T6,Vancouver,"Vancouver, Canada",CA,Canada,49.24641775,-123.0813228,t,House,Entire home/apt,4,1,2,2,Real Bed,,189.00,,,500.00,125.00,4,$30.00 ,2,30,2,3,30,30,2.2,30,today,t,0,0,6,95,2019-02-06,12,12,2018-08-19,2018-12-30,95,10,10,10,10,9,9,t,18-592168,t,f,strict_14_with_grace_period,f,f,1,1,0,0,2.09
27492885,none,206494308,Ling,2018-07-31,CA,a few days or more,0%,N/A,f,,2,2,t,f,"vancouver, BC, Canada",Arbutus Ridge,Arbutus Ridge,,vancouver,BC,V6L 1R1,Vancouver,"vancouver, Canada",CA,Canada,49.2497481,-123.1654465,f,Villa,Private room,2,1,0,1,Real Bed,,150.00,,,,,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,6 months ago,t,30,60,89,89,2019-02-06,1,1,2018-08-21,2018-08-21,100,10,10,10,10,8,10,t,18-597077,t,f,flexible,f,f,2,0,2,0,0.18
27494463,none,43948709,Yolanda,2015-09-11,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Burnaby,17,17,t,f,"Vancouver, BC, Canada",Oakridge,Oakridge,,Vancouver,BC,V6P 3K4,Vancouver,"Vancouver, Canada",CA,Canada,49.22394792,-123.1185006,f,Bed and breakfast,Private room,2,1,1,1,Real Bed,,66.00,,,300.00,25.00,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,today,t,0,0,0,250,2019-02-06,10,10,2018-08-06,2018-09-01,94,9,10,10,10,10,9,t,18601258,t,f,moderate,f,f,4,1,3,0,1.62
27495846,none,191104196,Nikola,2018-05-23,CA,within an hour,100%,N/A,f,Riley Park,16,16,t,f,"Vancouver, BC, Canada",Riley Park,Riley Park,,Vancouver,BC,V5Y 2L1,Vancouver,"Vancouver, Canada",CA,Canada,49.24503068,-123.1138256,t,House,Private room,2,2.5,1,1,Real Bed,,60.00,,,0.00,45.00,1,$20.00 ,1,1125,1,1,1125,1125,1,1125,yesterday,t,0,6,35,124,2019-02-06,25,25,2018-08-06,2019-02-01,93,9,10,10,10,10,9,t,18-593734,t,f,flexible,f,f,11,0,11,0,4.05
27504588,none,36214951,Francisco,2015-06-19,"Guadalajara, Jalisco, Mexico",within an hour,100%,N/A,f,Hastings-Sunrise,3,3,t,f,"Vancouver, BC, Canada",Hastings-Sunrise,Hastings-Sunrise,,Vancouver,BC,V5K 2B1,Vancouver,"Vancouver, Canada",CA,Canada,49.28183934,-123.0242851,t,Loft,Shared room,1,1,1,4,Real Bed,,31.00,,,225.00,100.00,1,$30.00 ,30,180,30,30,180,180,30,180,5 months ago,t,30,60,90,365,2019-02-06,1,1,2019-01-23,2019-01-23,60,8,6,8,8,8,8,t,Exempt,t,f,strict_14_with_grace_period,f,f,3,0,0,3,1
27505907,none,207373053,Jamal,2018-08-04,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Downtown Vancouver,1,1,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown Eastside,,Vancouver,BC,V6B 0E5,Vancouver,"Vancouver, Canada",CA,Canada,49.28126433,-123.1059198,t,Condominium,Entire home/apt,2,1,0,1,Real Bed,,150.00,,,300.00,65.00,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,2 months ago,t,0,0,0,0,2019-02-06,17,17,2018-09-08,2019-01-03,93,9,10,10,10,9,9,t,19-162648,f,f,strict_14_with_grace_period,f,f,1,1,0,0,3.36
27506091,none,92062409,Katherine,2016-08-26,CA,N/A,N/A,N/A,t,Gastown,1,1,t,f,"Vancouver, BC, Canada",Gastown,Downtown Eastside,,Vancouver,BC,V6B 1E4,Vancouver,"Vancouver, Canada",CA,Canada,49.28221192,-123.1068318,t,Condominium,Private room,1,1,1,1,Real Bed,,85.00,,,0.00,20.00,1,$0.00 ,1,3,1,1,3,3,1,3,a week ago,t,0,14,14,14,2019-02-06,13,13,2018-08-16,2019-01-20,100,10,10,10,10,10,10,t,19-162672,f,f,flexible,f,f,1,0,1,0,2.23
27508424,none,207405048,Morgan,2018-08-04,CA,within an hour,100%,N/A,f,,3,3,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5R 5J1,Vancouver,"Vancouver, Canada",CA,Canada,49.23744979,-123.0454233,f,House,Private room,3,2,1,2,Real Bed,,80.00,,,200.00,100.00,1,$10.00 ,3,1125,3,3,1125,1125,3,1125,4 months ago,t,0,18,48,323,2019-02-06,4,4,2018-10-08,2019-02-01,90,10,10,10,10,9,9,t,18-550345,t,f,strict_14_with_grace_period,f,f,3,0,3,0,0.98
27508513,none,189205235,Zach,2018-05-12,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,,2,2,t,f,"Vancouver, BC, Canada",Riley Park,Riley Park,,Vancouver,BC,,Vancouver,"Vancouver, Canada",CA,Canada,49.25373618,-123.0918782,f,House,Private room,2,1,1,1,Real Bed,,75.00,,,0.00,10.00,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,7 weeks ago,t,7,37,66,66,2019-02-06,16,16,2018-08-13,2018-10-01,96,10,9,10,10,10,9,t,18-603128,f,f,flexible,f,f,2,1,1,0,2.7
